what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1523408787015
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1523408787016
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1523408787017
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1523408787019
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1523408787020
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1523408787021
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1523408787022
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1523408787023
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1523408787024
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1523408787025
started,bundle,org.springsource.ide.eclipse.gradle.core,3.7.0.201506251228-RELEASE,"org.springsource.ide.eclipse.gradle.core",1523408787026
started,bundle,org.springsource.ide.eclipse.gradle.toolingapi,3.7.0.201506251228-RELEASE,"org.springsource.ide.eclipse.gradle.toolingapi",1523408787027
os,sysinfo,,,"win32",1523408787031
arch,sysinfo,,,"x86_64",1523408787031
ws,sysinfo,,,"win32",1523408787031
locale,sysinfo,,,"zh_CN",1523408787031
processors,sysinfo,,,"4",1523408787031
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1523408787031
java.runtime.version,sysinfo,,,"1.7.0_71-b14",1523408787031
java.specification.name,sysinfo,,,"Java Platform API Specification",1523408787031
java.specification.vendor,sysinfo,,,"Oracle Corporation",1523408787031
java.specification.version,sysinfo,,,"1.7",1523408787031
java.vendor,sysinfo,,,"Oracle Corporation",1523408787031
java.version,sysinfo,,,"1.7.0_71",1523408787031
java.vm.info,sysinfo,,,"mixed mode",1523408787031
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1523408787031
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1523408787031
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1523408787031
java.vm.specification.version,sysinfo,,,"1.7",1523408787031
java.vm.vendor,sysinfo,,,"Oracle Corporation",1523408787031
java.vm.version,sysinfo,,,"24.71-b01",1523408787031
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1523408787474
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1523408787478
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1523408787622
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1523408787769
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1523408787846
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1523408788014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523408806920
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1523408806953
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1523408806990
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1523408807189
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1523408809674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523408809691
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1523408809757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408818521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1523408818539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408820152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408821970
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1523408821990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408826942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408829043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408916518
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523408920899
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1523408926295
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1523408926728
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523408926738
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1523408927845
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1523408928090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1523408928374
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1523408928950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408931974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408936313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408939139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408941261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408942123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523408943571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1523408945226
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1523408947588
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1523408947687
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1523408969549
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1523408970689
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1523408970782
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1523408971443
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1523408971695
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1523408980078
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1523408980332
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1523408981430
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1523408986161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1523408986214
closed,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1523408986230
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1523408988817
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1523408988872
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1523408988882
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1523408998187
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1523408998211
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523409000075
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1523409001511
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1523409007438
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1523409007513
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1523409007582
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1523409007818
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1523409007839
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523409008562
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1523409010297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1523409016307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523409018803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523409083766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523409467762
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1523409470672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523409471520
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1523409505639
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1523409505661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523409515772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1523409515780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523409517326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523410322016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523410327169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523410329671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523410330451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523410496351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523410509650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523411086389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523411086476
